review_id,productID,userID,opinion_lexicon_withoutSW_DT_IN,nltk_withoutSW_DT_IN,afinn_withoutSW_DT_IN,afinn_handling_negation,final_score
3594,B000GB5M5Q,A3PF9RNA8T8LG2,1,1,1,1,1
3595,6300213153,A3VM8JX93I4HVS,1,1,1,1,1
3596,6300213153,AIGRL8HE8Q68I,1,1,1,1,1
3597,6300213153,A27AOJ93KGDQPE,1,-1,1,0,1
3598,B0006FFRDE,A31GOMP97XPJMV,0,1,1,-1,1
3599,B0006FFRDE,A2EIR50X0I6HHA,0,-1,-1,0,0
3600,B000MRA54M,A1I84XZNGIEJ9,-1,-1,-1,-1,-1
3601,B000MRA54M,A1H43XZ2OYQR00,-1,-1,-1,-1,-1
3602,B000MRA54M,A1J05KXOZDZVOU,0,1,1,1,1
3603,6302760046,A2HYMA3BGE9ZHH,1,1,1,1,1
3604,6301173147,A2X1TQ11DHOX5W,1,1,1,1,1
3605,B006FYGF8Q,AMFGHMGFA1DPE,0,1,1,1,1
3606,B006FYGF8Q,A1PKY27376UBE7,1,1,1,1,1
3607,B006FYGF8Q,A29NTPTCMVR6O3,1,1,1,1,1
3608,B006FYGF8Q,AZUS6EUI6DGJ7,1,1,1,1,1
3609,B006FYGF8Q,A3EI44QSO4FD92,0,1,1,1,1
3610,B006FYGF8Q,A27AI1EV5JH4T,1,1,1,1,1
3611,B006FYGF8Q,A27OZJU8XAPM49,1,1,1,1,1
3612,B006FYGF8Q,A33GAT1IXTYKLU,1,1,1,1,1
3613,B006FYGF8Q,A2XWYWKXY97AJB,1,1,1,1,1
3614,B006FYGF8Q,A11SMJ2SH7OAR7,0,1,1,1,1
3615,B006FYGF8Q,A1Q6XY4HGSJHXQ,1,1,1,1,1
3616,B006FYGF8Q,A6PGWNDZG3BJQ,1,1,1,1,1
3617,B006FYGF8Q,A27HMAWJNA9P9T,0,-1,-1,-1,-1
3618,B006FYGF8Q,A14SND7303E3DH,1,1,1,1,1
3619,B006FYGF8Q,A3J5WEY9BS9EFA,1,1,1,1,1
3620,B006FYGF8Q,AIGH49UIIV95,1,1,1,1,1
3621,B006FYGF8Q,A854I0WBJ7I0A,0,1,1,-1,1
3622,B006FYGF8Q,A188JXCR8Y3CQE,1,1,1,1,1
3623,B006FYGF8Q,A1KZQ5DIX0YUE1,1,1,1,1,1
3624,B006FYGF8Q,A29VOID11W9LR5,1,1,1,1,1
3625,B006FYGF8Q,AFPR2BY85DFAD,1,1,1,1,1
3626,B006FYGF8Q,A28YDTZVQQYGKJ,1,1,1,1,1
3627,B006FYGF8Q,A2A8ISLILUT82W,1,1,1,1,1
3628,B006FYGF8Q,A3PBZW9BE6WKEF,1,1,1,1,1
3629,B006FYGF8Q,A3GHMLWTOY18TA,0,1,1,1,1
3630,B006FYGF8Q,A33S2WA8PHWEX4,1,1,1,1,1
3631,B006FYGF8Q,A3GJFQ54MYU0SK,1,1,1,1,1
3632,B006FYGF8Q,A2FJCTTAUCTYAJ,0,1,1,1,1
3633,B006FYGF8Q,AP3B615GM191G,1,1,1,1,1
3634,B006FYGF8Q,AYKNU25YLBIMJ,1,1,1,1,1
3635,B006FYGF8Q,A22PQ1Y8AE422C,1,1,1,1,1
3636,B006FYGF8Q,A30F36RCUUW2DW,1,1,1,1,1
3637,B006FYGF8Q,A2M877Z0Q12Q3B,1,1,1,1,1
3638,B006FYGF8Q,AVQ5FS44FVM52,1,1,1,1,1
3639,B006FYGF8Q,A3I7RGZBM899A9,1,1,1,1,1
3640,B006FYGF8Q,A5799ILS8WNFP,0,1,1,1,1
3641,B006FYGF8Q,A3G03ILUYJTOB9,-1,1,0,0,0
3642,B006FYGF8Q,A31CW0N5IS8D7F,0,1,1,1,1
3643,B006FYGF8Q,AFV2584U13XP3,1,1,1,1,1
3644,B006FYGF8Q,A3PUNJNIM8612F,0,1,1,1,1
3645,B006FYGF8Q,A3VM2LLBUEAVE,1,1,1,1,1
3646,B006FYGF8Q,AUJ6UO6BH7S4B,1,1,1,1,1
3647,B006FYGF8Q,A1WCJDTJ25WF4D,1,1,1,-1,1
3648,B006FYGF8Q,A2F7MBZ4FC8GW3,-1,1,1,1,1
3649,B006FYGF8Q,A1QR6FZVY58AD5,1,1,1,1,1
3650,B006FYGF8Q,A2SP49S1GR3BUT,1,1,1,1,1
3651,B006FYGF8Q,A1RP2Y86TDQ95V,1,1,1,1,1
3652,B006FYGF8Q,AQ85IBR6GDEQW,1,1,1,1,1
3653,B006FYGF8Q,AZEFQHQSSDHOX,1,1,1,1,1
3654,B006FYGF8Q,AZOZWV5NDGTX3,1,1,1,1,1
3655,B006FYGF8Q,A2TRA2K299EMJR,0,-1,0,0,0
3656,B006FYGF8Q,A3P9AZ714VGFUD,-1,-1,-1,-1,-1
3657,B006FYGF8Q,A10YFAFXHLG8E0,-1,-1,-1,-1,-1
3658,B006FYGF8Q,AKV9NYJB3WL9O,-1,-1,-1,1,-1
3659,B006FYGF8Q,A3HOW6AF36ZEND,1,1,1,1,1
3660,B006FYGF8Q,AI5SVYOIYPSSY,-1,-1,-1,-1,-1
3661,B006FYGF8Q,AMAWIW8K7F4BE,1,1,1,-1,1
3662,B006FYGF8Q,ARSJ07OVBH63,-1,1,1,1,1
3663,B006FYGF8Q,A36Z5QPJ8JUQEU,-1,1,-1,-1,-1
3664,B006FYGF8Q,A3I81NDLJKJ7E5,0,1,1,-1,1
3665,B006FYGF8Q,A93JZL9S1FUI9,1,1,1,1,1
3666,B006FYGF8Q,A3D5UHUD1CMTXG,-1,-1,-1,-1,-1
3667,B006FYGF8Q,AAIMWL8DZZUTT,-1,-1,-1,-1,-1
3668,B006FYGF8Q,AU57H1B8J6SCV,1,1,1,-1,1
3669,B006FYGF8Q,ACKDSX71VI5HY,1,1,1,1,1
3670,B006FYGF8Q,A3O8KUMLFTBXA7,1,1,1,1,1
3671,B006FYGF8Q,A1W9QAR7P545IC,1,1,1,1,1
3672,B006FYGF8Q,A1E330XTGY2EP9,-1,1,1,1,1
3673,B006FYGF8Q,A34L7TTW0USU81,1,1,1,-1,1
3674,B006FYGF8Q,AGYZK4719LVKW,1,1,1,1,1
3675,B006FYGF8Q,A1D1OIINL9M6C6,1,1,1,1,1
3676,B006FYGF8Q,A212BN81DP6FRI,-1,1,1,1,1
3677,B006FYGF8Q,A1LMEY8TPH5M5N,1,1,1,1,1
3678,B006FYGF8Q,AN9MVX2LMVO7N,1,-1,0,0,0
3679,B006FYGF8Q,AW1O02DQ8YLAX,1,1,1,1,1
3680,B006FYGF8Q,A3SA8L9K0B9NGR,1,-1,1,1,1
3681,B006FYGF8Q,A1KIQW58K4JSJ0,1,1,1,1,1
3682,B006FYGF8Q,A23DGRCYD5XDLZ,1,1,1,1,1
3683,B006FYGF8Q,A3F0ESKF8B5QW8,0,1,1,1,1
3684,B006FYGF8Q,A28LP06QTAK6YY,1,1,1,0,1
3685,B006FYGF8Q,A29N5R6F714FAO,1,1,1,-1,1
3686,B006FYGF8Q,A1T6XFZ8W970KT,1,1,1,1,1
3687,B006FYGF8Q,A1M43XP6I2X6SQ,0,1,0,0,0
3688,B006FYGF8Q,A3E6C5VOHGRHLO,1,1,1,1,1
3689,B006FYGF8Q,A11YOTONCPRQ9S,1,1,1,1,1
3690,B006FYGF8Q,A2ISXMCAZ1KSWZ,1,1,1,1,1
3691,B006FYGF8Q,A1F1FOR46702YF,1,1,1,1,1
3692,B006FYGF8Q,A1FKJCJ3S7B4BF,1,1,1,1,1
3693,B006FYGF8Q,A1Z6TB4WFJG366,1,1,1,1,1
3694,B006FYGF8Q,AZJA5IIWVA1V2,1,1,1,1,1
3695,B006FYGF8Q,A1KXUU6XWD2U3O,1,1,1,1,1
3696,B006FYGF8Q,AMQ35XXS9IPEK,1,1,1,1,1
3697,B006FYGF8Q,AYL9HHHJ0786K,1,1,1,1,1
3698,B006FYGF8Q,A3JFG349M3FQOA,1,1,1,1,1
3699,B006FYGF8Q,A3A24OGC6113I2,1,1,1,1,1
3700,B006FYGF8Q,A3KRUJOOHS52B4,1,1,1,1,1
3701,B006FYGF8Q,A1KGCJFBXZOFBK,1,1,1,1,1
3702,B006FYGF8Q,A1MXJKUIBKMMYU,1,1,1,1,1
3703,B006FYGF8Q,AYYRTD01GLO13,-1,1,0,1,1
3704,B006FYGF8Q,A2CKP1FAMI907J,1,1,1,1,1
3705,B006FYGF8Q,A3USP9YJPOO4G3,1,1,1,1,1
3706,B006FYGF8Q,A2I19DGJQ9C9LG,-1,1,1,1,1
3707,B006FYGF8Q,A3M5CJLROD30AZ,1,1,1,1,1
3708,B006FYGF8Q,A2NQSRCB49CTH0,1,1,1,1,1
3709,B006FYGF8Q,ACZWJRYAZBBMN,1,-1,0,0,0
3710,B006FYGF8Q,A2V6TUCDYBDIA1,1,1,1,1,1
3711,B006FYGF8Q,AS2ZJX3GYM6DC,1,1,1,1,1
3712,B006FYGF8Q,A2XCFXXW8R8ND2,1,1,1,1,1
3713,B006FYGF8Q,A2AFTRU43PY9P5,1,1,1,1,1
3714,B006FYGF8Q,A2RJFCO4CZJQ44,1,1,1,1,1
3715,B006FYGF8Q,A1W6MTWH8FO6BB,0,1,1,1,1
3716,B006FYGF8Q,A2YOT8LDZA6523,1,1,1,1,1
3717,B006FYGF8Q,A151WFKLTGJ0EK,0,1,1,1,1
3718,B006FYGF8Q,A3PWJVQTQA5S0H,1,1,1,1,1
3719,B006FYGF8Q,A1GOSVYD4BWQRT,0,-1,0,0,0
3720,B006FYGF8Q,A6NPZ72Q6RH9,1,1,1,1,1
3721,B006FYGF8Q,A2ES94GSUHG7AP,-1,1,-1,1,-1
3722,B006FYGF8Q,A39WIAPVP52IXP,1,1,1,1,1
3723,B006FYGF8Q,A3EV20P5IPXAX5,1,1,1,1,1
3724,B006FYGF8Q,A7K6VWWDGJXGQ,-1,1,-1,-1,-1
3725,B006FYGF8Q,A2C8JSO2W0VVKH,1,1,1,1,1
3726,B006FYGF8Q,A3FP8X6ZBMC1D4,-1,-1,1,1,-1
3727,B006FYGF8Q,A19QEHIGWIUFKB,1,1,1,1,1
3728,B006FYGF8Q,A3GZ1D4TA6J5L3,0,1,1,1,1
3729,B006FYGF8Q,A1WNRRSE3PBE7B,0,1,1,1,1
3730,B006FYGF8Q,A3LDLWK4DM9PY3,1,1,1,0,1
3731,B006FYGF8Q,A1JD23Q1KQ3N7J,1,1,1,1,1
3732,B006FYGF8Q,ACMZCD865WPQC,1,1,1,1,1
3733,B006FYGF8Q,A2O84M2PHLQ71Y,1,1,1,1,1
3734,B006FYGF8Q,A21CXQS9XHGBRM,1,1,1,1,1
3735,B006FYGF8Q,A280NOSQLBAAL3,0,1,1,1,1
3736,B006FYGF8Q,A1JAJVL39M2LUB,-1,1,1,1,1
3737,B006FYGF8Q,AD0YYYP2EAG32,1,1,1,1,1
3738,B006FYGF8Q,AY9QGJVGN3P67,1,1,1,-1,1
3739,B006FYGF8Q,A3MLHLHFP24QBL,1,1,1,1,1
3740,B006FYGF8Q,AVVMJF5SSBFSN,1,1,1,1,1
3741,B006FYGF8Q,A3EXITANA5ZRMY,1,1,1,1,1
3742,B006FYGF8Q,A2SFOLY98O9MVO,1,1,1,1,1
3743,B006FYGF8Q,A2IEAAWQXX8FI9,1,1,1,1,1
3744,B006FYGF8Q,A20E69UNA0YHI3,1,1,1,1,1
3745,B006FYGF8Q,AI46E73DWKD2B,1,1,1,1,1
3746,B006FYGF8Q,A20WQB8W2OO6V,1,1,1,1,1
3747,B006FYGF8Q,A14OYR0THYN98B,1,1,1,1,1
3748,B006FYGF8Q,A3FOSBM4MMUFER,-1,1,1,-1,-1
3749,B006FYGF8Q,A26L99MGEV891D,1,1,1,1,1
3750,B006FYGF8Q,AFMZIKHA07IN,1,1,1,1,1
3751,B006FYGF8Q,A3KX5J37U0X0VP,1,1,1,1,1
3752,B006FYGF8Q,A17LC3ECCF1G2M,1,1,1,1,1
3753,B006FYGF8Q,A1NSRBEA58I0FB,1,1,1,1,1
3754,B006FYGF8Q,A3TFIDPD6687JG,0,-1,0,0,0
3755,B006FYGF8Q,A1U5Z2K0GU57FW,1,1,1,1,1
3756,B006FYGF8Q,A31RN4U4L80YFK,1,1,1,1,1
3757,B006FYGF8Q,APQ5XRYMZ2QJ9,1,1,1,1,1
3758,B000PGDHHC,AXFTZPPHWE5HM,1,1,1,1,1
3759,6301661869,A2KOF2OU1XQ3BW,-1,-1,-1,-1,-1
3760,6301661869,A3JJ21YCMGSKGH,-1,1,1,1,1
3761,B0006FFRDO,A2YKR1WTN3M3UU,1,1,1,1,1
3762,B0006FFRDO,A3VLOSXHDDH8RL,1,1,1,1,1
3763,B0002V7TJW,A2BEU7GPGNIG44,1,1,1,1,1
3764,B0002V7TJW,A1I24QCCZC3ZGN,1,1,1,1,1
3765,B0002V7TJW,A3LYHNFYXYS1RP,-1,1,1,1,1
3766,B0002V7TJW,A2ZWONEFY9P6WK,1,1,1,1,1
3767,B0002V7TJW,A3QDC5Z0NZAGBL,1,1,1,1,1
3768,B0002V7TJW,A3LJ5Y9GWXQVG6,1,1,1,1,1
3769,B0002V7TJW,A2DWWHDCQYJJ8Z,1,1,1,-1,1
3770,B0002V7TJW,A1YR4OM2QLQ1LY,0,1,1,1,1
3771,B0042800WE,A16ARXO84I75BF,1,1,1,1,1
3772,B0042800WE,A176HPVTIMJNNT,1,1,1,-1,1
3773,B0042800WE,A234HXDATOAYEY,1,1,1,1,1
3774,B0042800WE,A1O973HQ85KWJK,-1,1,-1,1,-1
3775,B0042800WE,A2RVCF21L2NPU5,1,1,1,1,1
3776,B0042800WE,A2WW57XX2UVLM6,-1,1,1,1,1
3777,B0042800WE,A1JQ5Z8MWS885O,0,1,0,-1,0
3778,B0042800WE,A27E9N1KE0L1MT,1,1,1,1,1
3779,B0042800WE,AJGTSAVL2W9M1,1,1,1,1,1
3780,B0042800WE,A1J7CMMI5HKCY5,1,1,1,1,1
3781,B0042800WE,A13G1TKIKHGV3F,-1,1,-1,-1,-1
3782,B0042800WE,A15T7OICUPDI6,1,1,1,1,1
3783,B0042800WE,A1HRNF61SS6K90,1,1,1,1,1
3784,B0042800WE,A3SYTEMUMKIBZ5,1,1,1,1,1
3785,B0042800WE,AJ89OGYLI4HOD,1,1,1,1,1
3786,B0042800WE,A3FRZNJLH0DITS,1,1,1,1,1
3787,B0042800WE,AF0BFA4KCI2FB,-1,-1,-1,-1,-1
3788,B0042800WE,A3FEQXNCFC68KC,1,1,1,1,1
3789,B0042800WE,A39TIJQ943NGZF,1,1,1,-1,1
3790,B0042800WE,A2WW05ECGJLY7C,1,1,1,1,1
3791,B0042800WE,A17YTUBJ1ZOLH6,-1,-1,-1,-1,-1
3792,B0042800WE,AO4U8U605N5IU,0,1,1,1,1
3793,B0042800WE,A227HWN002VQWA,0,1,1,1,1
3794,B0042800WE,A2E8UQRJQYB1P0,1,1,1,1,1
3795,B0042800WE,A9R3WDZ9TWO3W,1,1,1,1,1
3796,B0042800WE,A1YWTFXXJD6Y0B,1,1,1,1,1
3797,B0042800WE,A2OU9KNSA30P7,-1,-1,-1,-1,-1
3798,B0042800WE,AV537NP7MHVBM,1,1,1,-1,1
3799,B0042800WE,A2RULPAPK2JGDJ,1,1,1,1,1
3800,B0042800WE,A38EPVT5S132NY,1,1,1,1,1
3801,B0042800WE,A1W7U3AV4FMVPY,0,1,1,1,1
3802,B0042800WE,A2YRP8ZHJ3MDN0,1,1,1,1,1
3803,B0042800WE,A2E4VRNPQKYW9D,1,1,1,1,1
3804,B0042800WE,A24OJYWU8DOH2O,1,1,1,1,1
3805,B0042800WE,A2QH63LXAW94WS,1,1,1,1,1
3806,B0042800WE,A2UBSTL7Z4YZKT,1,1,1,1,1
3807,B0042800WE,A10TXNNXT739RS,1,1,1,1,1
3808,B0042800WE,A2D6FBMRG0617T,1,1,1,1,1
3809,B0042800WE,A3VAD6XUW1EVZ1,1,1,1,1,1
3810,B0042800WE,A1WDDZTSP0F3KE,1,1,1,1,1
3811,B0042800WE,A1GJ7HLVOV7MGQ,1,1,1,1,1
3812,B0042800WE,A3V5D4FI3EYS5L,1,1,1,1,1
3813,B0042800WE,A3ESQAU2PEKN8Z,1,1,1,1,1
3814,B0042800WE,A1TW2KJPNWK7RS,1,1,1,1,1
3815,B0042800WE,A3KTF89Z757OGR,1,1,1,1,1
3816,B0042800WE,A26I6E533K6XZ8,0,1,1,1,1
3817,B0042800WE,AVAKLX7IDCBC7,0,1,1,1,1
3818,B0042800WE,A34LHET0M5R7OR,1,1,1,1,1
3819,B0042800WE,A1KU8DS7KA7OYT,1,1,1,1,1
3820,B0042800WE,A14OJS0VWMOSWO,1,1,1,1,1
3821,B0042800WE,A19PAJQ019PG94,1,1,1,1,1
3822,B0042800WE,A28FPFMO9VZD1,1,1,1,1,1
3823,B0042800WE,A1WPQIRH4U13HD,0,1,-1,-1,-1
3824,B0042800WE,A1MTP9QNM1GO1A,1,1,1,1,1
3825,B0042800WE,A35KESFC4LKTN6,1,1,1,1,1
3826,B0042800WE,A2KMSKECUELTKS,1,1,1,1,1
3827,B0042800WE,A2FJN0Y4A6KSKY,1,1,1,1,1
3828,B0042800WE,A3AY1TS94ED1WM,-1,1,1,1,1
3829,B0042800WE,A39AJN0QESXHZE,1,1,1,1,1
3830,B0042800WE,AQPBUAJVDUV30,1,1,1,-1,1
3831,B0042800WE,A11OUODMLBP0EF,0,-1,1,-1,-1
3832,B0042800WE,A27UKJPRQMJKOC,1,1,1,1,1
3833,B0042800WE,AYYGF0KWJDOEO,1,1,1,1,1
3834,B0042800WE,A316YB794P2YOG,1,1,1,1,1
3835,B00000HF14,A1B86D9G9S2QOX,1,1,1,1,1
3836,B00000HF14,A1ZZRZJ47BTH82,1,1,1,1,1
3837,B00000HF14,A17ANX2IZSGKAV,1,1,1,1,1
3838,B00000HF14,AX6W6TGLI0ITA,1,1,1,1,1
3839,B00000HF14,A2M29CS6XMGPXV,0,-1,0,0,0
3840,B00000HF14,A5M5D5WNREMIN,-1,1,-1,-1,-1
3841,B00000HF14,A2RDOJNPQW2EHO,1,1,1,0,1
3842,B00000HF14,AB5268DH8PMRX,-1,1,-1,1,-1
3843,B00000HF14,AIA62CQWIBXJH,0,1,1,1,1
3844,B00000HF14,A2971CHTVNVPSS,0,1,1,1,1
3845,B00000HF14,A1W661TC1P6VQI,1,1,1,1,1
3846,B00000HF14,A3AM1XMX1PBHA0,1,1,1,1,1
3847,B00000HF14,A37X76KYXH4EWI,1,1,1,1,1
3848,B00000HF14,AG3UPDT8R8635,0,1,1,1,1
3849,B005G5PNOW,A1V5W208049PA0,1,1,1,1,1
3850,B005G5PNOW,A345TTC3SOLLAR,1,1,1,1,1
3851,B005G5PNOW,A1DFZBWE128C6U,1,1,1,1,1
3852,B005G5PNOW,AKIJFPGXXG6IW,1,1,1,1,1
3853,B005G5PNOW,A3PKUXLYRWDO4H,1,1,1,1,1
3854,B005G5PNOW,A2VX3VK26SCI33,1,1,1,1,1
3855,B005G5PNOW,AIBMRF3E2UD02,1,1,1,1,1
3856,B001I7HLTW,A2HVL790PBWYTU,1,1,1,1,1
3857,B001I7HLTW,A2UJG6T6DOWKQF,1,1,1,1,1
3858,B001I7HLTW,A14YFXJPHTX25T,1,1,1,1,1
3859,B001I7HLTW,A2PVZJY7E6454H,1,1,1,1,1
3860,B001I7HLTW,AOUFNKPTMAIHO,0,1,1,1,1
3861,B001I7HLTW,AGS1GGTC4ZK4V,1,1,1,1,1
3862,B001I7HLTW,A3BJ5HORE4Y08Q,0,1,1,1,1
3863,B001I7HLTW,A225JFDQ3E56H1,-1,1,1,-1,-1
3864,B001I7HLTW,AV2CPFDYZDN4H,-1,-1,-1,-1,-1
3865,B001I7HLTW,AQJFSGDBC930Y,-1,-1,-1,-1,-1
3866,B0002EJ87U,A2VF13HCCPZV0T,1,1,1,1,1
3867,B004EPYZQ2,AV6QDP8Q0ONK4,-1,1,-1,-1,-1
3868,B004EPYZQ2,A1XRKRGYYBI0LU,0,1,1,1,1
3869,B004EPYZQ2,AQ0EO10KTRJ4V,0,1,1,1,1
3870,B004EPYZQ2,A328S9RN3U5M68,-1,1,1,1,1
3871,B004EPYZQ2,A124M9A7ECQVSG,0,1,1,1,1
3872,B004EPYZQ2,A33G8YOJ8NFTNK,0,1,1,1,1
3873,B004EPYZQ2,A34LJH1CTSWW4G,1,1,1,1,1
3874,B004EPYZQ2,A1CLHLW9PFKG9Q,1,1,1,1,1
3875,B004EPYZQ2,A23BPM01CVGNGY,1,1,1,0,1
3876,B004EPYZQ2,AMJSK2WLDA3C3,1,1,1,1,1
3877,B004EPYZQ2,A24ZMNWTW8AQUR,1,1,1,1,1
3878,B004EPYZQ2,AX7JODNZJ140F,0,1,1,1,1
3879,B004EPYZQ2,AQP1VPK16SVWM,1,1,1,1,1
3880,B004EPYZQ2,A2E5T8LQ4XZ1LV,1,1,1,1,1
3881,B004EPYZQ2,A2M85JGCPOR97Y,1,1,1,1,1
3882,B004EPYZQ2,A3GRN6J64F2C3X,1,1,1,1,1
3883,B004EPYZQ2,A1TW9ZGRDQQZ2Y,-1,1,0,0,0
3884,B004EPYZQ2,A1HG6ON6QW3FS3,1,1,1,1,1
3885,B004EPYZQ2,A604OWAPBR2TL,1,1,1,1,1
3886,B004EPYZQ2,A1FNES0QEBJZD1,-1,-1,1,1,-1
3887,B004EPYZQ2,A3QLAOOTFEHCJI,1,1,1,1,1
3888,B004EPYZQ2,A32IDF7JFAPXAG,1,1,1,1,1
3889,B004EPYZQ2,A1PHMSNVHIRNWW,1,1,1,1,1
3890,B004EPYZQ2,A35C2IVVQR1HTK,1,1,1,1,1
3891,B004EPYZQ2,A25WEIP8Z4PQ5P,-1,1,0,0,0
3892,B004EPYZQ2,AMGGZCWY3VNZC,-1,1,1,1,1
3893,B004EPYZQ2,A2YKADCJME4FSW,-1,1,1,0,1
3894,B004EPYZQ2,A3L4TL3JBGWR9C,1,1,1,1,1
3895,B004EPYZQ2,A3MU5O1170B3LB,1,1,1,1,1
3896,B004EPYZQ2,A2HQP0YH85RXJW,1,1,1,1,1
3897,B004EPYZQ2,A2CHIAR7FINYMS,1,1,1,1,1
3898,B004EPYZQ2,A3DGSTY34GBGF9,1,1,1,1,1
3899,B004EPYZQ2,A2JY0ZQS79OF9P,1,1,1,1,1
3900,B004EPYZQ2,A15CTO6JC68JF3,0,1,1,1,1
3901,B004EPYZQ2,A3BL3E4EX50NOS,1,1,1,1,1
3902,B004EPYZQ2,A1A9NP5KH47CU3,1,1,1,1,1
3903,B004EPYZQ2,AY6NXAGKYJTQ,1,1,1,-1,1
3904,B004EPYZQ2,A13CEZ2JDDZ90Y,1,1,1,1,1
3905,B004EPYZQ2,A2OA9F7LNVOKWE,1,1,1,1,1
3906,B004EPYZQ2,A2RF9O580H3VYX,1,1,1,1,1
3907,B004EPYZQ2,A148NPMWS83CE7,1,1,1,1,1
3908,B004EPYZQ2,AYBL30P5NXNZ4,1,1,1,1,1
3909,B004EPYZQ2,A1PYK4E1A7Z7O0,0,1,1,1,1
3910,B004EPYZQ2,A35TW1OCWCKVT5,1,1,1,1,1
3911,B004EPYZQ2,A15TDTY8HF47PW,1,1,1,1,1
3912,B004EPYZQ2,A2ARY0JEOWPJAX,1,1,1,1,1
3913,B004EPYZQ2,AMGE7WSAJP34N,1,1,1,1,1
3914,B004EPYZQ2,A31W52G61PD0AG,0,1,0,0,0
3915,B004EPYZQ2,A1Z6L2KLBSEW9Q,1,1,1,1,1
3916,B004EPYZQ2,A1GAVZKF0ODYLJ,0,1,1,1,1
3917,B004EPYZQ2,A33TQA8J0CUW5M,1,1,1,1,1
3918,B004EPYZQ2,A3MK29Z9BXTQR9,1,1,1,1,1
3919,B004EPYZQ2,A3F2Y2CG82W80G,-1,1,1,1,1
3920,B004EPYZQ2,AX32UL3AG608D,1,1,1,1,1
3921,B004EPYZQ2,A3HQXFLZ6WI70Q,1,1,1,1,1
3922,B004EPYZQ2,AVBBVN076KD8H,1,1,1,1,1
3923,B004EPYZQ2,A28M2F3ANXTR3I,0,1,1,1,1
3924,B004EPYZQ2,A3I18ZCYCQVZZT,-1,1,1,1,1
3925,B004EPYZQ2,A286XGIFWT86QC,-1,1,1,1,1
3926,B004EPYZQ2,AW54CXP6HTA48,1,1,1,1,1
3927,B004EPYZQ2,AUOH9QGCC3J7U,1,1,1,1,1
3928,B004EPYZQ2,AYFBY0KC0O2JN,1,1,1,1,1
3929,B004EPYZQ2,A240T1LU221NQ0,0,1,1,1,1
3930,B004EPYZQ2,A2MF1RNF2QX7TG,1,1,1,1,1
3931,B004EPYZQ2,A1KZQ5DIX0YUE1,1,1,1,1,1
3932,B004EPYZQ2,A3IKBHODOTYYHM,-1,1,1,1,1
3933,B004EPYZQ2,A1I4A7LUQEMAKM,-1,1,-1,-1,-1
3934,B004EPYZQ2,A2Q8C5S3L5T2QJ,1,1,1,1,1
3935,B004EPYZQ2,A2JPWZCSO8V7KJ,1,1,1,1,1
3936,B004EPYZQ2,A1QAEPHYKND3PS,1,1,1,1,1
3937,B004EPYZQ2,A3F3GMRUZIBG1L,-1,1,1,1,1
3938,B004EPYZQ2,ANCOMAI0I7LVG,-1,1,1,1,1
3939,B004EPYZQ2,A3IGA729Q3AB5V,1,1,-1,-1,-1
3940,B004EPYZQ2,A24IJY3V0804WJ,1,1,1,1,1
3941,B004EPYZQ2,A1OJLDRM24XTE6,0,1,1,1,1
3942,B004EPYZQ2,AQZH7YTWQPOBE,0,1,1,1,1
3943,B004EPYZQ2,A3MW8B6I2LXVWR,1,1,1,1,1
3944,B004EPYZQ2,A2C1ORNCJLHFTT,1,1,1,1,1
3945,B004EPYZQ2,A2O9MRLDHG1MTM,1,1,1,1,1
3946,B004EPYZQ2,A3QRH4JUH1LG0,0,1,1,1,1
3947,B004EPYZQ2,AUW942J9NJF5J,0,1,1,1,1
3948,B004EPYZQ2,A38V4UGLTU27N8,1,1,1,1,1
3949,B004EPYZQ2,A2WL4Z4D0F7HDI,0,1,1,1,1
3950,B004EPYZQ2,APZZ1I14L7CHH,1,1,1,1,1
3951,B004EPYZQ2,A20QI9WKDSVPYA,1,1,1,1,1
3952,B004EPYZQ2,A213WZFGFUSTSR,1,1,1,1,1
3953,B004EPYZQ2,A38I09ZT94MPRF,1,1,1,1,1
3954,B004EPYZQ2,A1J771HY33J5RH,1,1,1,1,1
3955,B004EPYZQ2,A17KTLABQ6CO73,1,1,1,1,1
3956,B004EPYZQ2,AXXCR2H1YZ647,1,1,1,1,1
3957,B004EPYZQ2,A1WRXACOKPITBQ,1,1,1,1,1
3958,B004EPYZQ2,APTQEU552R4L5,1,1,1,0,1
3959,B004EPYZQ2,A1FDSLK8IBY5B9,1,1,1,1,1
3960,B004EPYZQ2,A3009F8SKEDJNP,1,1,1,1,1
3961,B004EPYZQ2,AQHQFKNQFWCEF,1,1,1,1,1
3962,B004EPYZQ2,A31XUNE9SGZJUT,1,1,1,1,1
3963,B004EPYZQ2,A3LZGLA88K0LA0,1,1,1,1,1
3964,B004EPYZQ2,A1MDEWZOQ7PEYA,1,1,1,1,1
3965,B004EPYZQ2,A3DYO4PX8Q95VB,-1,1,1,1,1
3966,B004EPYZQ2,A20E8ZQ6A58RZ9,-1,-1,-1,-1,-1
3967,B004EPYZQ2,AP1WE2DB14IL1,-1,1,1,-1,-1
3968,B004EPYZQ2,A3L3J1V4G63SPJ,1,1,1,1,1
3969,B004EPYZQ2,A1J6HM96AAP5ZU,1,1,1,1,1
3970,B004EPYZQ2,A3TO3AY1UFM83U,1,1,1,1,1
3971,B004EPYZQ2,A2IKP3S66JYTBT,1,1,1,1,1
3972,B004EPYZQ2,A2ARRAMXWT83PT,1,1,1,1,1
